item_id,repost_cnt,like_cnt,comment_cnt,is_origin
5062480486993446,0,5,6,0
5067978124823177,0,272,19,0
5067958462450412,0,226,60,0
5067974418107510,0,65,4,0
5066927527166150,4,26,13,0
5066272838786610,0,37,4,0
5066272910347899,2,115,7,0
5066340412429596,1,29,148,0
5066343119063040,0,44,8,0
5066288004598846,0,102,4,0
5066270307257254,14,839,62,0
5066268933359333,0,141,5,0
5065502789208380,0,179,19,0
5066292765134506,0,72,6,0
5066274573124944,1,43,8,0
5066288639248447,0,75,4,0
5066272412796147,3,295,29,0
5062183247413727,15,46,33,0
5066274843920323,15,352,46,0
5071664054009996,1,20,253,0
5066313225212326,18,672,24,0
5065243510183275,18,10,5,0
5065018844382104,21,15,8,0
5061937342190756,2,73,17,0
5058921362360348,17,364,73,0
5066927527166150,4,26,13,0
5064019826705352,59,121,6,0
5068469932920404,1,188,151,0
5068472067561880,3,253,25,0
5068485344626192,7,312,10,0
5068471735683191,20,355,27,0
5069541715478994,2,4265,18,0
5070948093139422,9,308,5,0
5070971361036078,7,99,11,0
5070970093571852,38,280,112,0
5067643012253512,0,18,42,0
5078459385383847,0,6,3,0
5100932863364275,0,665,30,0
5106870665093941,0,113,14,0
5100352922195192,0,81,3,0
5109993780546479,6,15,26,0
5097864269403596,1,104,58,0
5117748591994555,1,11,36,0
5097747591990239,38,83,66,0
5117793277585659,0,6,15,0
5117737317442167,0,46,5,0
5108698085594007,1,63,19,0
5114046317594035,3,64,8,0
5115418588741933,106,449,32,0
5114045650175050,0,46,9,0
5114051659301211,0,71,3,0
5109983568464780,1,36,6,0
5106071608232376,2,110,17,0
5100373035451533,0,53,8,0
5100263604486598,1,1091,21,0
5105344785417689,0,14,15,0
5105344850428715,0,23,26,0
5109986565032457,0,40,14,0
5098484519144422,0,127,46,0
5100258270904801,0,287,7,0
5101076458244766,1,105,21,0
5113694168811417,1,8,7,0
5105041168400451,1,218,4,0
5105039417017644,14,276,18,0
5105042371908636,0,85,5,0
5087181628507632,92,99,10,0
5101684491031093,16,775,35,0
5101700912777198,103,1174,65,0
5101738334095772,0,1217,27,0
5101777773399631,8,670,107,0
5101722886998359,279,3016,260,0
5101688780229593,0,166,6,0
5101694200843591,3,899,35,0
5101706954150491,2,113,11,0
5101664252199955,540,8594,265,0
5107169106069680,4,91,12,0
5101682258086132,0,120,11,0
5107171157085817,1,149,7,0
5107165688235099,0,130,3,0
5101682122555742,29,1161,45,0
5114744860315869,0,27,7,0
5101771003266560,5,2413,12,0
5101679779254652,72,2040,106,0
5098484519144422,0,127,46,0
5101673216738595,16,905,32,0
5097751484306304,6,4,4,0
5093792416009481,1,340,9,0
5106065836870218,1,5,9,0
5099628728420296,1,278,12,0
5099631455770499,0,97,4,0
5093795712471759,2,441,22,0
5097813908128963,1,56,4,0
5094247191545076,0,150,28,0
5097867365057327,0,26,5,0
5099628540461894,0,202,30,0
5107215348272357,9,761,22,0
5116689171620345,0,42,7,0
5114706232606981,12,138,12,0
5097862591938900,0,143,11,0
5101729353566684,90,209,77,0
5097859003452593,1,361,25,0
5097854140155951,1,344,43,0
5097849191402579,27,13592,862,0
5101313668943153,9,510,54,0
5097861051583052,2,427,72,0
5114697311848733,51,555,46,0
5092741711400827,3,150,3,0
5114700958536444,0,42,26,0
5114702777290314,0,42,3,0
5101073893163945,0,139,31,0
5114710905325405,3,44,5,0
5114703016365638,0,51,10,0
5101103533788836,0,42,4,0
5101056579076273,1,199,10,0
5114708229359446,0,58,4,0
5114714580059502,1,16,4,0
5101067320166983,4,116,4,0
5114701216221546,0,21,7,0
5097765183426901,2,125,3,0
5097738133836414,49,4121,111,0
5114701501697428,0,38,7,0
5114703564768402,0,74,7,0
5114702231244900,0,61,10,0
5097720131617944,1,126,20,0
5101690544719885,3,92,5,0
5101685712883416,2,176,3,0
5097753457984109,0,54,23,0
5097704995161905,0,80,8,0
5114708870563884,2,237,7,0
5097735444760852,308,14801,761,0
5097755513198959,10,103,18,0
5097704136900724,3,176,18,0
5100353429441330,2,580,8,0
5097718651028788,1,57,4,0
5101684623674532,0,57,7,0
5110010612285596,0,20,21,0
5114710887760100,4,643,22,0
5114696221328021,6,517,5,0
5114724302457043,10,1174,63,0
5113796624384915,8,179,13,0
5113796891247888,48,1022,86,0
5097761122290688,13,354,9,0
5113802380547454,0,222,4,0
5113796345469296,3,790,125,0
5101108865009592,161,2409,331,0
5113800175650587,0,40,7,0
5097766948964847,56,697,53,0
5113799801832400,9,681,65,0
5097721606178080,2,63,25,0
5110046797332795,0,5,6,0
5097744777611019,534,79,30,0
5101689184457992,2,43,3,0
5113682874859638,0,8,9,0
5097733543173506,3,101,29,0
5101099822618238,147,5236,666,0
5114692523528263,46,1435,31,0
5101094273291295,240,4844,205,0
5114703965852525,0,7,3,0
5113799374537517,107,2132,266,0
5101062958093769,2,62,5,0
5105028819587645,7,8,7,0
5101076049561437,3,77,23,0
5106070200779358,0,30,6,0
5097874119722471,2,102,12,0
5088963979387825,0,133,8,0
5101735619855233,1,83,17,0
5115109982602412,2,91,26,0
5117243615349731,5,8,8,0
5100627021792788,4,6,4,0
5089331978968125,5,648,15,0
5101084991553652,0,72,10,0
5095844359179459,0,53,5,0
5114719583077848,1,71,3,0
5114090175336651,84,1603,87,0
5114714820446979,1,84,14,0
5113759995531617,5,318,21,0
5113761379911291,3,116,3,0
5113800083116255,929,3393,430,0
5105341132441564,0,30,32,0
5107082279519225,1,130,68,0
5113023878407198,1,99,10,0
5109986923381026,15,64,37,0
5114734286211676,1,77,37,0
5112187504824622,2,83,3,0
5097729309808575,13,121,11,0
5114694542558180,1,69,155,0
5108902817696710,0,28,67,0
5113691740045550,17,42,21,0
5114744988240415,3,108,69,0
5101656100573234,0,49,6,0
5112271913354447,0,7,17,0
5094203929133889,15,179,6,0
5114724302457043,10,1174,63,0
5114704705883993,21,1035,7,0
5114693385717199,7,587,5,0
5104738339128316,0,1308,52,0
5112276098750899,0,12,9,0
5105038523634628,2,42,31,0
5091314725031590,24,990,428,0
5114713883283028,9,25,14,0
5114736881173576,2,83,15,0
5112700197413566,0,174,11,0
5114421877672313,4,98,6,0
5101696128910318,19,1889,45,0
5098505402322842,9,741,26,0
5113696760365312,11,19,19,0
5113697648775672,0,13,12,0
5114756719444318,0,24,4,0
5114743973216735,0,50,4,0
5114743249703253,1,79,19,0
5107215718157826,0,40,3,0
5114743471734801,0,66,3,0
5114753108674128,42,265,53,0
5099944740655192,2,103,4,0
5114751577227728,1,80,5,0
5114744928994346,4,31,11,0
5114743146676463,3,78,5,0
5097739335500123,45,262,97,0
5105343023025088,10,11,11,0
5105344827098903,0,18,15,0
5109983352194714,0,15,16,0
5098497033897415,1,6,6,0
5105343099044548,10,10,10,0
5109990434537695,4,4,4,0
5110031924072075,0,7,13,0
5110049347210141,2,2,8,0
5110049306053669,2,2,7,0
5110046409361013,0,34,46,0
5115149953011419,35,1758,48,0
5101072164848789,0,68,3,0
5094032741238451,0,42,24,0
5100381275688701,25,363,27,0
5106073296175254,1,70,8,0
5112273218307253,29,5236,460,0
5115132212416026,36,1630,179,0
5115134144415037,36,1054,153,0
5100379918569175,5,127,4,0
5114758997740286,4,413,42,0
5115131520354569,152,3260,402,0
5112268087362481,7,953,79,0
5100381194947826,4,65,3,0
5100361970880768,104,3235,192,0
5100380692682502,24,678,42,0
5100372802931435,4,572,7,0
5106075330152320,6,624,70,0
5100375923228922,0,99,3,0
5100373541651457,1,70,4,0
5100363005560110,70,2124,133,0
5100360366035365,17,2685,98,0
5115133590767745,46,1405,151,0
5100361767193711,82,3095,192,0
5100368847180744,84,2744,135,0
5100357098671868,0,136,6,0
5100365595021751,11,413,18,0
5100364166074322,43,1680,250,0
5100360366556648,94,3225,221,0
5101672969277799,12,489,17,0
5112261468751122,154,1018,153,0
5100561689741411,67,704,50,0
5100366620262944,17,962,52,0
5100371892509971,2,59,55,0
5114101157864509,0,132,53,0
5107096029235218,2,233,9,0
5100369384834952,372,227,36,0
5111876771648372,22,2994,565,0
5100369006297876,13,402,88,0
5100375151741664,9,629,37,0
5114730054422951,19,247,7,0
5100375155151692,91,1514,80,0
5113762137509954,11,526,30,0
5101695454938475,17,737,43,0
5100365676809864,10,538,87,0
5114719922816678,0,171,21,0
5114754567509197,0,33,6,0
5100922859949039,0,34,3,0
5114719132192826,1,55,5,0
5114737901966037,0,59,9,0
5101651376997431,30,92,146,0
5098458237372480,524,623,40,0
5097804815141870,0,99,5,0
5115404055741289,0,48,11,0
5114742696055060,0,52,5,0
5114761731377938,0,34,3,0
5105352557466777,12,382,8,0
5105341933817275,160,8753,284,0
5100219807303045,13,111,80,0
5114740045253253,0,107,3,0
5114745520394452,18,674,25,0
5101696128910318,19,1889,45,0
5105344755535396,0,25,25,0
5097861263920783,0,34,4,0
5114717156672252,0,30,5,0
5097827264890360,0,250,45,0
5101764586505541,0,32,6,0
5101782521350720,1,82,6,0
5101792477841500,11,104,13,0
5114717440051263,0,96,41,0
5097824322585775,0,55,3,0
5097827468840250,0,101,5,0
5097770866184418,0,60,5,0
5114720809912025,0,98,5,0
5097768974026981,0,30,7,0
5097771675420992,1,157,16,0
5108589716573033,0,5,7,0
5115244384879015,5,176,6,0
5114719574951166,0,28,4,0
5114700246814871,34,3074,74,0
5114725653020957,9,703,69,0
5101687771763422,9,862,24,0
5114715565197723,0,75,23,0
5114696279787843,3,131,13,0
5114734286211676,1,77,37,0
5114719205589059,2,120,19,0
5113680427221293,1210,2256,1373,0
5114698884450174,48,93,50,0
5109078070404342,0,180,3,0
5114694542558180,1,69,155,0
5112700197413566,0,174,11,0
5114695268699203,0,109,22,0
5097806627605162,0,39,3,0
5107215348272357,9,761,22,0
5097808070445798,1,156,16,0
5097805464471397,0,32,3,0
5097817232117477,1,237,15,0
5106579674499104,6,1686,10,0
5100359914095987,2,53,3,0
5098491298713437,1,307,31,0
5097421514476215,0,17,10,0
5097396684456439,3,210,36,0
5090534731031300,0,20,3,0
5097821261008208,1,234,55,0
5097828642980906,0,127,11,0
5097828139403534,0,61,7,0
5115154683135454,0,67,5,0
5088424321885501,0,9,7,0
5097816682925876,18,374,71,0
5113672638402777,0,53,16,0
5093403268482975,1,70,13,0
5113672313869212,5,91,5,0
5097755200981313,43,3790,113,0
5115094596585702,2,79,12,0
5097754841844824,8,2079,104,0
5097751855500650,3,422,85,0
5107176588186428,0,96,34,0
5097774154514706,5,403,55,0
5097773541625281,10,779,25,0
5097767477447674,9,216,4,0
5113695109907932,0,1,3,0
5113034881639216,4,526,23,0
5113026846401553,2,47,9,0
5101095317406428,6,284,11,0
5106923202158980,3,282,3,0
5101092606317008,0,193,12,0
5101085146746848,1,170,7,0
5112303127634270,11,180,5,0
5094205289140754,0,158,21,0
5094201965938351,15,347,17,0
5094221453724688,272,4381,196,0
5094220518132037,2,393,10,0
5100627021792788,4,6,4,0
5115153295610028,23,1623,286,0
5093305165807838,3,34,3,0
5115574230716821,1,15,9,0
5097825178748626,5,456,31,0
5114699565765178,4,212,189,0
5112272593095356,349,188,205,0
5113679964015016,23,15,17,0
5101081993153542,0,64,3,0
5101069828363061,0,101,35,0
5097755875216122,0,45,18,0
5101075273617078,0,177,27,0
5097748164512614,0,96,11,0
5110010680183969,1,33,41,0
5109993414070514,0,37,31,0
5114698452961632,0,174,11,0
5114700448661529,64,1363,78,0
5109988497036081,0,6,8,0
5101072811035127,188,772,85,0
5105342239738860,0,103,19,0
5108589654182559,0,17,24,0
5114720477251616,1,126,4,0
5114700554309203,0,25,4,0
5114694974574170,30,782,74,0
5114695663225941,13,469,38,0
5114713620874210,2,88,6,0
5114714226688876,41,224,64,0
5114697177104448,188,4384,177,0
5114696887961582,39,1164,98,0
5114703191216790,7,238,17,0
5114709269811139,28,245,54,0
5114696713899226,12,714,55,0
5113759582132557,0,54,3,0
5114693070624147,13,777,46,0
5101664934297921,84,1270,179,0
5093401479349998,2,679,55,0
5105347236992229,0,550,6,0
5114713408801223,19,707,24,0
5101677960496885,21,72,11,0
5097708644205225,1,49,3,0
5087988283607747,280,417,212,0
5101652333564146,392,3747,297,0
5101736873691878,1,59,3,0
5114694765381753,0,36,5,0
5101678099174250,1,67,6,0
5101691479261732,0,204,70,0
5114701639846063,3,33,6,0
5101784811707311,0,63,7,0
5114703564768402,0,74,7,0
5114702231244900,0,61,10,0
5101795827519340,0,30,5,0
5115131149421899,0,42,4,0
5101694562599234,1,107,21,0
5114708257934435,2,137,15,0
5117794544525960,0,60,3,0
5115108407380462,0,14,18,0
5109992315161240,3,5,9,0
5108589548801907,5,15,5,0
5101081883051722,0,74,5,0
5114726493458405,1,62,3,0
5101733101442747,0,48,4,0
5114723641065843,4,45,5,0
5108617219670448,0,43,7,0
5115204217604255,3,66,8,0
5101789320057590,2,64,6,0
5101091739402404,0,127,42,0
5101738371843482,0,492,6,0
5114731859806880,0,102,13,0
5101737729328179,0,97,12,0
5114737272556629,2,148,6,0
5115203343617245,3,78,10,0
5101790440194131,1,178,53,0
5101721869354569,12,193,7,0
5114743772156168,0,43,3,0
5114730936534578,0,24,3,0
5114722856998956,7,910,11,0
5114724010165382,1,116,9,0
5114725337139956,0,79,14,0
5101686353300460,6,352,60,0
5101679479360569,2,145,46,0
5101724329317190,88,8984,149,0
5114733134612791,1,119,23,0
5101676891999962,9,462,20,0
5107080531546106,1,898,7,0
5101697095175244,7,95,6,0
5101682089002215,0,47,6,0
5114719828709727,21,669,19,0
5114724280440727,0,88,9,0
5114729545339524,2,62,23,0
5101783053762969,0,182,4,0
5114729411121147,27,1005,19,0
5101784094212721,0,449,86,0
5101790288679813,2220,26773,3712,0
5100617928540330,9,3383,21,0
5100356189031409,20,591,47,0
5101785209113169,0,76,8,0
5110044515632610,0,25,32,0
5097865502788470,0,173,54,0
5097867330457990,2,153,23,0
5101668714940373,4,123,20,0
5086152808207961,5,281,5,0
5097832879493426,1,75,3,0
5097831463650815,1,64,9,0
5097828828057573,0,70,4,0
5101662743565716,33,348,27,0
5108902817696710,0,28,67,0
5114735397966534,82,11669,262,0
5114737423813505,1,142,3,0
5114737187359984,1,207,4,0
5114740319717175,20,1656,74,0
5100268702401872,144,166,175,0
5105035023483831,1,200,3,0
5109008266431849,1,60,6,0
5114751652466530,0,36,16,0
5105040698639804,448,38602,1148,0
5115083451794101,5,236,44,0
5114310684052681,0,63,6,0
5115910127879687,5,661,42,0
5114744890985615,0,66,14,0
5114725828135913,33,565,20,0
5115073230537858,0,55,6,0
5114737855824376,0,69,19,0
5114730054422951,19,247,7,0
5114739977880872,1,82,12,0
5109986004832249,56,371,42,0
5117748591994555,1,11,36,0
5110003096620612,2,31,18,0
5101801173421574,0,57,9,0
5101753484446827,0,41,11,0
5113689764790320,1,23,24,0
5087179525326791,2,54,6,0
5100355350695015,2,177,43,0
5101674951873304,2,185,7,0
5107247343209925,1,512,16,0
5097745615945986,7,1215,99,0
5100361516057452,12,427,24,0
5101679282491184,3,58,120,0
5101655622684379,0,49,4,0
5101654137900701,0,76,4,0
5101672313390580,0,91,16,0
5101657237226204,0,419,6,0
5101651696550561,0,265,17,0
5101657722981711,0,35,7,0
5101655773414109,2,109,17,0
5110869136515467,0,125,4,0
5101654029109331,0,99,5,0
5101657169856399,0,62,22,0
5101656818057436,0,50,9,0
5113770309322069,0,88,20,0
5101656790534691,3,131,13,0
5113769497991566,0,106,14,0
5101652935968734,1,116,27,0
5101653598412927,2,406,32,0
5101655381248106,2,117,10,0
5110049362150938,0,12,8,0
5101655333012841,2,72,17,0
5101653369557951,0,193,15,0
5101652566869787,9,332,66,0
5101648768665310,0,68,5,0
5101671828426530,0,83,13,0
5101656945463525,0,49,24,0
5112312660237133,1,91,4,0
5113763147551288,1,73,35,0
5113763911435745,1,73,65,0
5113795791818348,12,251,11,0
5110029776588467,1,12,4,0
5094454675640211,25,1163,79,0
5110114610318321,1,13,5,0
5109967111587060,0,0,3,0
5113638182979590,0,36,48,0
5105341574418090,5,4,7,0
5109962422616560,0,0,4,0
5108947757302267,15,345,18,0
5097451818324264,0,110,41,0
5101691638124347,43,352,48,0
5097863384662647,0,7,4,0
5109993031079387,0,11,9,0
5097749906721150,0,125,22,0
5101801918958591,0,97,9,0
5101786941882722,0,34,20,0
5097752637216121,1,83,34,0
5097760339266029,0,45,14,0
5097756061074208,0,70,3,0
5101792633030785,3,139,4,0
5101742217496986,3,212,13,0
5101733489410610,21,549,17,0
5115089688203604,17,213,33,0
5114731163812849,1,228,23,0
5114723987096874,20,167,18,0
5101657954976930,0,29,4,0
5101648592766650,31,1087,34,0
5115089390142389,30,456,45,0
5101669026892812,5,63,8,0
5100351738873452,0,1,5,0
5114737467588977,3,36,29,0
5114698255306443,1,144,13,0
5113687267875309,0,5,5,0
5114735993555116,4,156,93,0
5097657737153287,2,34,8,0
5100537009672045,0,1,3,0
5114719835522175,12,346,48,0
5109983272243673,0,5,6,0
5114697311848733,51,555,46,0
5114720317868329,0,106,24,0
5115157070482061,0,62,5,0
5115159282718121,1,104,10,0
5114770986634807,5,108,18,0
5101648449897664,1,219,10,0
5115156084034478,2,257,8,0
5115452389069631,0,64,3,0
5101656427202707,2,400,10,0
5115194890785549,0,210,8,0
5115115622108490,0,74,3,0
5115109703683820,1,107,15,0
5097750834448819,6,216,9,0
5115203836446259,40,135,27,0
5115202557444956,2,70,3,0
5115450558515270,1,210,7,0
5101655217409727,8,3881,425,0
5115111028822724,2,261,9,0
5101653906949564,1,89,8,0
5115109546396626,10,429,32,0
5115115748199139,22,2944,192,0
5115113852371078,1,259,3,0
5113768371556850,1,37,37,0
5113687086204773,0,2,3,0
5113687167994535,0,2,3,0
5116707704940365,0,61,38,0
5097732538110995,0,51,13,0
5101794651276187,0,111,57,0
5114700105254752,1,410,20,0
5097748313935353,1,50,45,0
5105333753612071,18,2105,46,0
5101789682604249,0,1863,26,0
5101793937981571,3,370,5,0
5101790514647100,5,1748,26,0
5101782866857318,1,720,38,0
5101687654581952,10,116,23,0
5100381626960919,78,763,296,0
5101801240528551,0,1142,24,0
5101790032822285,1,760,11,0
5100361280651525,1,53,11,0
5114708531872957,8,440,167,0
5114705379329114,39,274,7,0
5114704538374123,39,490,47,0
5101792312427090,0,963,12,0
5101689720013412,1,155,58,0
5101789906733228,3,1829,28,0
5101794706067876,0,188,25,0
5101789567254590,2,2512,48,0
5101783487877122,0,2202,37,0
5101788485124522,1,2802,37,0
5101785026921059,0,1212,16,0
5101783238311957,1,2404,32,0
5101784118856794,4,3853,80,0
5101767044631399,0,2064,30,0
5101799768327827,0,1165,82,0
5101797268521180,0,1584,18,0
5107173868703117,1,22,3,0
5101788294548235,0,1804,30,0
5100367979220963,25,1518,42,0
5101787751386173,2,2119,29,0
5101786795085609,0,848,35,0
5101783574118979,10,5011,134,0
5101777592519669,1,2264,29,0
5101786660603237,0,2332,29,0
5101784932814119,2,2744,45,0
5113687086204773,0,2,3,0
5094166858310375,3,1155,50,0
5114713581028429,1,167,14,0
5117789162973374,0,11,3,0
5113687167994535,0,2,3,0
5101651161514710,9,569,23,0
5101792301417800,6,1368,43,0
5100612593389195,0,7,5,0
5103464122418945,0,41,28,0
5088259289910024,0,296,12,0
5100214614496024,5,562,40,0
5117346553275140,0,78,26,0
5101717297304189,0,51,12,0
5101722126519440,0,139,18,0
5101647950777674,0,52,10,0
5114046729163075,3,295,3,0
5087179581165410,1,506,23,0
5087174397264972,0,175,5,0
5087172341793545,2,384,18,0
5087172629889054,0,149,16,0
5114040802872366,1,236,3,0
5087183059550967,0,85,5,0
5087174262789482,0,374,15,0
5087174325701488,1,103,58,0
5097659193628442,0,11,8,0
5087185608639509,73,1258,152,0
5115501409731649,0,113,34,0
5087181123093002,1,88,8,0
5101733076534946,171,756,25,0
5093853656778112,206,1503,106,0
5115082887664807,5,134,40,0
5094928684688221,0,104,30,0
5101763648558043,2,17,7,0
5101747699450553,5,959,22,0
5113744898400872,0,7,5,0
5101759016735615,25,1761,76,0
5113801464615604,0,25,113,0
5101109737690996,1,306,46,0
5117413616001969,0,51,3,0
5114708770163746,0,134,29,0
5107170879997120,0,59,3,0
5114716029980317,0,122,51,0
5095650735956482,1,232,25,0
5114703961655090,0,74,14,0
5093432951579809,0,97,10,0
5114715182989863,0,33,10,0
5114724576658945,1,55,16,0
5092038455861782,0,17,13,0
5088618400193419,1,270,10,0
5109986843428948,1,4,116,0
5117013427227538,17,58,14,0
5087968578505734,0,3,4,0
5098495747560037,94,502,46,0
5113760321374551,5,216,4,0
5106080926928716,1,277,4,0
5115113076690921,7,176,47,0
5098502579557312,66,1742,47,0
5106081833683103,12,181,22,0
5106079235312001,216,2892,260,0
5112529705502352,1,152,4,0
5106080319538572,230,733,200,0
5115152553217154,10,383,9,0
5114762205072756,1,277,13,0
5114758997740286,4,413,42,0
5109983471209644,0,6,10,0
5104344492149003,356,1389,177,0
5117709135914382,1,47,18,0
5116674237276525,0,8,41,0
5100400006663157,3006,3027,24,0
5100350476651711,19,283,11,0
5097824432429443,2,300,18,0
5101681547936195,1,58,14,0
5097853491873114,20,828,27,0
5101652934395093,0,60,16,0
5100627216047743,4,398,10,0
5107176588186428,0,96,34,0
5100379765477636,0,31,8,0
5100628059361080,2,51,4,0
5097820474578130,23,976,115,0
5100380482180554,0,81,50,0
5097748636374476,4,315,11,0
5101663490935075,0,37,3,0
5097839327972299,1,146,9,0
5097821814919093,3,156,16,0
5115071648498767,32,4567,129,0
5097835196579997,3,136,6,0
5101072164848789,0,68,3,0
5101662486397596,0,93,10,0
5097849906004875,12,1156,34,0
5117709135914382,1,47,18,0
5097821533373108,39,1334,70,0
5101695640277135,0,33,10,0
5097821059678551,0,97,23,0
5101674928800627,0,88,13,0
5101057389103030,0,166,14,0
5101682906367317,0,84,8,0
5097835143629482,40,1794,161,0
5100375416244059,0,21,6,0
5097829007884389,0,297,9,0
5101686754640147,0,60,10,0
5097825178748626,5,456,31,0
5097815709843494,28,1020,115,0
5101062086983903,0,96,25,0
5101662332783714,0,292,51,0
5097829246180326,11,1109,33,0
5110147068203632,5,152,8,0
5101689939692075,4,45,18,0
5101676236639306,6,224,124,0
5114723660203976,52,55,55,0
5115087959884351,88,1419,136,0
5105341237035631,93,1879,132,0
5100222478814445,8,170,5,0
5117359960105891,1,38,13,0
5100922859949039,0,34,3,0
5101717142375586,7,98,10,0
5098458237372480,524,623,40,0
5108584439874829,0,109,21,0
5107245924483228,0,25,4,0
5109417370195427,2,188,6,0
5093401433210930,0,84,19,0
5094208635667094,6,422,7,0
5101758143267055,0,72,4,0
5101759888884451,0,53,17,0
5101760704418356,0,34,16,0
5113682089214531,38,32,36,0
5101769276004243,0,13,13,0
5094421048066735,0,98,12,0
5114037316356332,0,65,11,0
5097769150186375,0,166,7,0
5101750077358331,1,264,27,0
5101759177426021,0,58,5,0
5101761624805881,0,159,23,0
5100311939389265,14,1398,64,0
5097803586474182,22,1484,65,0
5109983547231330,10,3982,122,0
5101763564933175,1,88,8,0
5097813513601418,1,234,4,0
5100360775501433,1,515,20,0
5100362971742818,3,177,12,0
5101766846451099,0,67,5,0
5117786284108606,3,398,6,0
5097821533373108,39,1334,70,0
5097801596014362,4,308,7,0
5097835143629482,40,1794,161,0
5097807697154597,4,706,5,0
5097849791185535,40,296,49,0
5100368294055597,7,279,14,0
5097714453581767,2,80,19,0
5097733201070861,0,76,6,0
5097720555766148,0,108,33,0
5097723990905809,0,32,17,0
5097729168507162,0,22,9,0
5097716935295584,1,81,8,0
5097711202468829,0,102,5,0
5114755659071687,1,34,4,0
5097709581109266,0,36,32,0
5097717666153684,0,67,3,0
5114705441984654,0,36,15,0
5112330564405451,23,807,44,0
5114710506604496,1,36,4,0
5093838318475417,22,364,13,0
5116689171620345,0,42,7,0
5100994688452873,5,114,3,0
5098451156865686,0,13,76,0
5100985559024629,0,107,8,0
5100990489432101,3,54,12,0
5097766018352128,0,9,4,0
5093853876721343,29,1143,34,0
5114741028291903,0,71,6,0
5091663757976215,0,273,24,0
5100364483268722,5,131,6,0
5115571283431746,0,2,230,0
5115938496053650,1,1,220,0
5113445902977730,0,0,4,0
5097871302722473,0,0,225,0
5102698846487603,0,4,53,0
5089142820047484,0,0,220,0
5113670499042074,0,62,7,0
5097824842942403,0,65,21,0
5097821939958614,0,103,23,0
5101662476439441,3,97,20,0
5097812482326593,0,125,3,0
5097835101424326,3,110,12,0
5107095706534819,1,143,5,0
5097815225667459,0,134,20,0
5101741609848404,39,4679,26,0
5098503688949743,1,32,3,0
5098497548486061,99,476,26,0
5101657543410516,416,2421,140,0
5101722512916916,0,65,7,0
5113679807513131,0,16,22,0
5113698624736090,5,11,9,0
5107083286677901,46,857,80,0
5101659653145764,13,248,16,0
5101710817099787,41,366,28,0
5113680222489534,0,13,13,0
5101673548088331,247,587,44,0
5101655969764193,204,663,52,0
5101660861631629,3,156,21,0
5101072869496701,1,110,15,0
5101747703909788,0,33,8,0
5101653045022158,2,56,13,0
5101740397694138,51,1037,25,0
5097832761788546,2,80,31,0
5101055558027376,1,1111,22,0
5101738942007297,9,426,5,0
5100989714272933,0,71,15,0
5101742918993831,0,75,17,0
5101060666429882,0,245,11,0
5101766154916499,1123,3804,174,0
5101764547969822,0,54,7,0
5100987358383762,8,673,21,0
5101758739908320,1,118,46,0
5101014119614319,9,175,32,0
5097847546449464,0,52,7,0
5097838491732107,1,299,8,0
5097749295140583,0,2,7,0
5101763764159507,2,128,7,0
5101714929619665,7,86,4,0
5097738133836414,49,4121,111,0
5101777246749099,0,21,13,0
5101734133499610,15,167,18,0
5101729658178007,10,2358,66,0
5097753585653286,24,218,5,0
5101765292720641,0,51,3,0
